% f (Hz),G_rec (dB),T_e_rec (K)
1622000000,  53.66,   9.34
1623000000,  53.65,   9.39
1624000000,  53.63,   9.43
1625000000,  53.63,   9.42
1626000000,  53.62,   9.46
1627000000,  53.61,   9.64
1628000000,  53.60,   9.56
1629000000,  53.58,   9.59
1630000000,  53.57,   9.53
1631000000,  53.57,   9.38
1632000000,  53.54,   9.60
1633000000,  53.54,   9.57
1634000000,  53.52,   9.40
1635000000,  53.51,   9.37
1636000000,  53.50,   9.23
1637000000,  53.48,   9.29
1638000000,  53.47,   9.23
1639000000,  53.46,   9.47
1640000000,  53.45,   9.26
1641000000,  53.45,   9.39
1642000000,  53.42,   9.30
1643000000,  53.41,   9.21
1644000000,  53.40,   9.32
1645000000,  53.39,   9.32
1646000000,  53.39,   9.29
1647000000,  53.38,   9.20
1648000000,  53.36,   9.41
1649000000,  53.36,   9.46
1650000000,  53.36,   9.49
1651000000,  53.36,   9.40
1652000000,  53.34,   9.55
1653000000,  53.33,   9.58
1654000000,  53.33,   9.46
1655000000,  53.32,   9.70
1656000000,  53.30,   9.72
1657000000,  53.30,   9.63
1658000000,  53.29,   9.70
1659000000,  53.29,   9.83
1660000000,  53.28,   9.71
1661000000,  53.27,   9.77
1662000000,  53.27,   9.81
1663000000,  53.27,   9.72
1664000000,  53.25,   9.75
1665000000,  53.26,  10.00
1666000000,  53.25,   9.87
1667000000,  53.25,   9.95
1668000000,  53.25,  10.00
1669000000,  53.24,  10.09
1670000000,  53.24,  10.14
