#RxL_SN4014_calculated_noise_H_chan
# f (Hz),T_e_cal (K)
1437000000,  18.93
1438000000,  18.62
1439000000,  18.67
1440000000,  18.66
1441000000,  18.61
1442000000,  18.51
1443000000,  18.27
1444000000,  18.33
1445000000,  18.31
1446000000,  18.35
1447000000,  17.98
1448000000,  18.19
1449000000,  18.27
1450000000,  18.07
1451000000,  17.89
1452000000,  18.07
1453000000,  18.11
1454000000,  17.77
1455000000,  17.93
1456000000,  17.79
1457000000,  17.56
1458000000,  17.63
1459000000,  17.56
1460000000,  17.44
1461000000,  17.50
1462000000,  17.40
1463000000,  17.45
1464000000,  17.24
1465000000,  17.19
1466000000,  17.22
1467000000,  17.11
1468000000,  17.07
1469000000,  17.00
1470000000,  16.85
1471000000,  16.96
1472000000,  16.78
1473000000,  16.70
1474000000,  16.64
1475000000,  16.75
1476000000,  16.78
1477000000,  16.78
1478000000,  16.52
1479000000,  16.68
1480000000,  16.52
1481000000,  16.36
1482000000,  16.57
1483000000,  16.49
1484000000,  16.37
1485000000,  16.32
1486000000,  16.44
1487000000,  16.41
1488000000,  16.39
1489000000,  16.45
1490000000,  16.33
1491000000,  16.39
1492000000,  16.32
1493000000,  16.31
1494000000,  16.41
1495000000,  16.16
1496000000,  16.18
1497000000,  16.31
1498000000,  16.21
1499000000,  16.14
1500000000,  16.19
1501000000,  16.16
1502000000,  16.31
1503000000,  16.06
1504000000,  16.31
1505000000,  16.39
1506000000,  16.37
1507000000,  16.40
1508000000,  16.25
1509000000,  16.32
1510000000,  16.16
1511000000,  16.22
1512000000,  16.15
1513000000,  16.40
1514000000,  16.50
1515000000,  16.30
1516000000,  16.27
1517000000,  16.47
1518000000,  16.46
1519000000,  16.29
1520000000,  16.38
1521000000,  16.46
1522000000,  16.36
1523000000,  16.55
1524000000,  16.57
1525000000,  16.45
1526000000,  16.47
1527000000,  16.43
1528000000,  16.55
1529000000,  16.58
1530000000,  16.85
1531000000,  16.66
1532000000,  16.75
1533000000,  16.77
1534000000,  16.87
1535000000,  16.69
1536000000,  16.82
1537000000,  16.83
1538000000,  16.94
1539000000,  17.03
1540000000,  17.06
1541000000,  17.23
1542000000,  17.28
1543000000,  17.39
1544000000,  17.15
1545000000,  17.47
1546000000,  17.41
1547000000,  17.48
1548000000,  17.29
1549000000,  17.57
1550000000,  17.77
1551000000,  17.69
1552000000,  17.62
1553000000,  17.62
1554000000,  17.73
1555000000,  17.96
1556000000,  17.99
1557000000,  17.84
1558000000,  17.96
1559000000,  17.99
1560000000,  18.19
1561000000,  18.14
1562000000,  18.30
1563000000,  18.10
1564000000,  18.26
1565000000,  18.28
1566000000,  18.37
1567000000,  18.63
1568000000,  18.42
1569000000,  18.72
1570000000,  18.58
1571000000,  18.92
1572000000,  18.68
1573000000,  18.72
1574000000,  18.81
1575000000,  18.73
1576000000,  18.92
1577000000,  18.90
1578000000,  18.79
1579000000,  19.09
1580000000,  19.20
1581000000,  19.14
1582000000,  19.27
1583000000,  19.15
1584000000,  19.13
1585000000,  19.30
1586000000,  19.36
1587000000,  19.37
1588000000,  19.49
1589000000,  19.61
1590000000,  19.58
1591000000,  19.55
1592000000,  19.69
1593000000,  19.74
1594000000,  19.68
1595000000,  19.79
1596000000,  19.68
1597000000,  19.83
1598000000,  19.92
1599000000,  19.95
1600000000,  20.14
1601000000,  19.94
1602000000,  20.03
1603000000,  20.09
1604000000,  20.22
1605000000,  20.04
1606000000,  20.23
1607000000,  20.44
1608000000,  20.29
1609000000,  20.23
1610000000,  20.26
1611000000,  20.17
1612000000,  20.26
1613000000,  20.24
1614000000,  20.24
1615000000,  20.27
1616000000,  20.19
1617000000,  20.17
1618000000,  20.20
1619000000,  20.13
1620000000,  20.24
1621000000,  20.23
1622000000,  20.38
1623000000,  20.19
1624000000,  20.18
1625000000,  20.31
1626000000,  20.31
1627000000,  20.42
1628000000,  20.06
1629000000,  20.23
1630000000,  20.22
1631000000,  20.31
1632000000,  19.92
1633000000,  19.92
1634000000,  20.15
1635000000,  20.15
1636000000,  19.96
1637000000,  19.75
1638000000,  20.01
1639000000,  19.94
1640000000,  20.03
1641000000,  19.84
1642000000,  19.87
1643000000,  20.00
1644000000,  19.91
1645000000,  20.04
1646000000,  19.70
1647000000,  19.90
1648000000,  20.07
1649000000,  19.73
1650000000,  19.82
1651000000,  19.80
1652000000,  19.83
1653000000,  20.02
1654000000,  19.83
1655000000,  19.97
1656000000,  19.91
1657000000,  19.62
1658000000,  19.77
1659000000,  19.80
1660000000,  19.80
1661000000,  19.61
1662000000,  19.76
1663000000,  19.72
1664000000,  19.61
1665000000,  19.74
1666000000,  19.85
1667000000,  19.72
1668000000,  19.83
1669000000,  19.68
1670000000,  19.83
