#RxL_SN4010_calculated_noise_H_chan
# f (Hz),T_e_cal (K)
1299000000,  23.71
1300000000,  24.05
1301000000,  23.74
1302000000,  23.94
1303000000,  23.96
1304000000,  23.86
1305000000,  23.87
1306000000,  24.10
1307000000,  24.03
1308000000,  24.00
1309000000,  24.04
1310000000,  24.26
1311000000,  23.99
1312000000,  23.97
1313000000,  23.96
1314000000,  24.24
1315000000,  23.84
1316000000,  24.01
1317000000,  23.69
1318000000,  23.64
1319000000,  23.80
1320000000,  23.75
1321000000,  23.68
1322000000,  23.82
1323000000,  23.50
1324000000,  23.75
1325000000,  23.82
1326000000,  23.47
1327000000,  23.53
1328000000,  23.55
1329000000,  23.37
1330000000,  23.35
1331000000,  23.29
1332000000,  23.28
1333000000,  23.21
1334000000,  23.20
1335000000,  23.33
1336000000,  23.10
1337000000,  23.10
1338000000,  23.24
1339000000,  23.26
1340000000,  22.86
1341000000,  22.93
1342000000,  22.91
1343000000,  23.07
1344000000,  22.87
1345000000,  22.83
1346000000,  22.76
1347000000,  22.79
1348000000,  22.87
1349000000,  22.54
1350000000,  22.75
1351000000,  22.76
1352000000,  22.64
1353000000,  22.62
1354000000,  22.62
1355000000,  22.42
1356000000,  22.57
1357000000,  22.49
1358000000,  22.52
1359000000,  22.32
1360000000,  22.25
1361000000,  22.23
1362000000,  22.32
1363000000,  22.42
1364000000,  22.08
1365000000,  22.28
1366000000,  22.41
1367000000,  22.25
1368000000,  22.29
1369000000,  22.34
1370000000,  22.28
1371000000,  22.31
1372000000,  22.25
1373000000,  22.05
1374000000,  22.04
1375000000,  22.16
1376000000,  22.23
1377000000,  22.27
1378000000,  22.20
1379000000,  22.09
1380000000,  22.34
1381000000,  22.26
1382000000,  22.41
1383000000,  22.28
1384000000,  22.21
1385000000,  22.21
1386000000,  22.09
1387000000,  22.27
1388000000,  22.12
1389000000,  22.35
1390000000,  22.40
1391000000,  22.37
1392000000,  22.38
1393000000,  22.38
1394000000,  22.13
1395000000,  22.20
1396000000,  22.00
1397000000,  22.25
1398000000,  22.07
1399000000,  22.25
1400000000,  22.29
1401000000,  22.21
1402000000,  22.23
1403000000,  22.18
1404000000,  22.38
1405000000,  22.31
1406000000,  22.52
1407000000,  22.50
1408000000,  22.59
1409000000,  22.78
1410000000,  22.82
1411000000,  22.69
1412000000,  22.69
1413000000,  22.70
1414000000,  22.70
1415000000,  22.70
1416000000,  22.95
1417000000,  22.72
1418000000,  22.74
1419000000,  22.69
1420000000,  22.79
1421000000,  22.94
1422000000,  22.75
1423000000,  22.74
1424000000,  22.63
1425000000,  22.39
1426000000,  22.33
1427000000,  22.39
1428000000,  22.43
1429000000,  22.52
1430000000,  22.21
1431000000,  22.17
1432000000,  22.04
1433000000,  22.00
1434000000,  22.12
1435000000,  22.07
1436000000,  21.87
1437000000,  21.85
1438000000,  21.76
1439000000,  21.67
1440000000,  21.57
1441000000,  21.59
1442000000,  21.64
1443000000,  21.49
1444000000,  21.54
1445000000,  21.35
1446000000,  21.31
1447000000,  21.41
1448000000,  21.25
1449000000,  21.00
1450000000,  21.11
1451000000,  20.94
1452000000,  21.04
1453000000,  20.85
1454000000,  20.80
1455000000,  20.87
1456000000,  20.93
1457000000,  20.73
1458000000,  20.65
1459000000,  20.71
1460000000,  20.66
1461000000,  20.71
1462000000,  20.90
1463000000,  21.03
1464000000,  20.83
1465000000,  20.65
1466000000,  20.83
1467000000,  20.79
1468000000,  20.70
1469000000,  20.75
1470000000,  20.80
1471000000,  20.78
1472000000,  20.79
1473000000,  20.88
1474000000,  20.95
1475000000,  20.86
1476000000,  20.71
1477000000,  20.82
1478000000,  20.85
1479000000,  20.88
1480000000,  20.91
1481000000,  20.85
1482000000,  20.92
1483000000,  20.97
1484000000,  20.90
1485000000,  21.05
1486000000,  21.22
1487000000,  21.08
1488000000,  21.07
1489000000,  21.16
1490000000,  21.13
1491000000,  21.21
1492000000,  21.18
1493000000,  21.26
1494000000,  21.22
1495000000,  21.25
1496000000,  21.23
1497000000,  21.19
1498000000,  21.11
1499000000,  21.15
1500000000,  21.34
1501000000,  21.14
1502000000,  21.13
1503000000,  21.39
1504000000,  21.39
1505000000,  21.36
1506000000,  21.35
1507000000,  21.30
1508000000,  21.41
1509000000,  21.33
1510000000,  21.36
1511000000,  21.44
1512000000,  21.41
1513000000,  21.47
1514000000,  21.43
1515000000,  21.59
1516000000,  21.68
1517000000,  21.58
1518000000,  21.61
1519000000,  21.70
1520000000,  21.68
1521000000,  21.67
1522000000,  21.74
1523000000,  21.86
1524000000,  21.83
1525000000,  21.79
1526000000,  21.76
1527000000,  21.75
1528000000,  21.91
1529000000,  21.97
1530000000,  21.85
1531000000,  21.83
1532000000,  21.90
1533000000,  21.83
1534000000,  21.87
1535000000,  21.85
1536000000,  21.91
1537000000,  22.13
1538000000,  22.02
1539000000,  22.03
1540000000,  22.05
1541000000,  22.06
1542000000,  22.10
1543000000,  22.23
1544000000,  22.18
1545000000,  22.11
1546000000,  22.21
1547000000,  22.22
1548000000,  22.23
1549000000,  22.28
1550000000,  22.37
1551000000,  22.17
1552000000,  22.22
1553000000,  22.30
1554000000,  22.56
1555000000,  22.64
1556000000,  22.42
1557000000,  22.44
1558000000,  22.57
1559000000,  22.67
1560000000,  22.51
1561000000,  22.72
1562000000,  22.66
1563000000,  22.41
1564000000,  22.57
1565000000,  22.63
1566000000,  22.84
1567000000,  22.86
1568000000,  22.86
1569000000,  22.53
1570000000,  22.73
1571000000,  22.89
1572000000,  22.87
1573000000,  23.00
1574000000,  22.99
1575000000,  22.93
1576000000,  22.95
1577000000,  23.00
1578000000,  23.09
1579000000,  22.99
1580000000,  23.09
1581000000,  23.03
1582000000,  23.05
1583000000,  23.04
1584000000,  23.11
1585000000,  23.29
1586000000,  23.31
1587000000,  23.38
1588000000,  23.38
1589000000,  23.34
1590000000,  23.41
1591000000,  23.46
1592000000,  23.45
1593000000,  23.53
1594000000,  23.56
1595000000,  23.49
1596000000,  23.56
1597000000,  23.67
1598000000,  23.64
1599000000,  23.57
1600000000,  23.71
1601000000,  23.81
1602000000,  23.73
1603000000,  23.65
1604000000,  23.55
1605000000,  23.58
1606000000,  23.73
1607000000,  23.90
1608000000,  23.81
1609000000,  23.79
1610000000,  23.85
1611000000,  23.86
1612000000,  23.88
1613000000,  23.98
1614000000,  24.05
1615000000,  24.02
1616000000,  24.02
1617000000,  23.98
1618000000,  24.00
1619000000,  24.02
1620000000,  24.14
1621000000,  24.14
1622000000,  24.27
1623000000,  24.35
1624000000,  24.33
1625000000,  24.36
1626000000,  24.46
1627000000,  24.44
1628000000,  24.41
1629000000,  24.41
1630000000,  24.46
1631000000,  24.53
1632000000,  24.55
1633000000,  24.68
1634000000,  24.58
1635000000,  24.51
1636000000,  24.55
1637000000,  24.59
1638000000,  24.63
1639000000,  24.60
1640000000,  24.60
1641000000,  24.54
1642000000,  24.58
1643000000,  24.67
1644000000,  24.48
1645000000,  24.38
1646000000,  24.53
1647000000,  24.61
1648000000,  24.56
1649000000,  24.53
1650000000,  24.55
1651000000,  24.47
1652000000,  24.55
1653000000,  24.65
1654000000,  24.52
1655000000,  24.32
1656000000,  24.27
1657000000,  24.39
1658000000,  24.39
1659000000,  24.32
1660000000,  24.45
1661000000,  24.39
1662000000,  24.32
1663000000,  24.40
1664000000,  24.32
1665000000,  24.39
1666000000,  24.48
1667000000,  24.52
1668000000,  24.56
1669000000,  24.62
1670000000,  24.75
