#RxL_SN4007_calculated_noise_H_chan
# f (Hz),T_e_cal (K)
1047000000,  21.17
1048000000,  21.46
1049000000,  21.44
1050000000,  21.14
1051000000,  21.37
1052000000,  21.29
1053000000,  21.28
1054000000,  21.31
1055000000,  21.50
1056000000,  21.39
1057000000,  21.30
1058000000,  21.54
1059000000,  21.50
1060000000,  21.28
1061000000,  21.13
1062000000,  21.18
1063000000,  21.38
1064000000,  21.26
1065000000,  21.22
1066000000,  20.93
1067000000,  21.15
1068000000,  21.27
1069000000,  20.84
1070000000,  21.04
1071000000,  20.98
1072000000,  20.81
1073000000,  21.00
1074000000,  20.65
1075000000,  20.97
1076000000,  20.80
1077000000,  20.81
1078000000,  20.83
1079000000,  20.89
1080000000,  20.80
1081000000,  20.75
1082000000,  20.91
1083000000,  20.72
1084000000,  20.65
1085000000,  20.52
1086000000,  20.60
1087000000,  20.43
1088000000,  20.85
1089000000,  20.53
1090000000,  20.54
1091000000,  20.66
1092000000,  20.49
1093000000,  20.54
1094000000,  20.73
1095000000,  20.75
1096000000,  20.35
1097000000,  20.46
1098000000,  20.44
1099000000,  20.45
1100000000,  20.32
1101000000,  20.23
1102000000,  20.19
1103000000,  20.25
1104000000,  20.44
1105000000,  20.20
1106000000,  20.27
1107000000,  20.34
1108000000,  20.50
1109000000,  20.14
1110000000,  20.21
1111000000,  20.37
1112000000,  20.33
1113000000,  20.40
1114000000,  20.07
1115000000,  20.52
1116000000,  20.45
1117000000,  20.33
1118000000,  20.68
1119000000,  20.35
1120000000,  20.35
1121000000,  20.64
1122000000,  20.54
1123000000,  20.75
1124000000,  20.59
1125000000,  20.68
1126000000,  20.79
1127000000,  20.55
1128000000,  20.46
1129000000,  20.52
1130000000,  20.65
1131000000,  20.87
1132000000,  20.78
1133000000,  20.63
1134000000,  20.78
1135000000,  21.11
1136000000,  20.70
1137000000,  20.78
1138000000,  21.06
1139000000,  21.15
1140000000,  20.70
1141000000,  20.92
1142000000,  20.99
1143000000,  21.01
1144000000,  20.93
1145000000,  20.87
1146000000,  20.72
1147000000,  20.93
1148000000,  20.98
1149000000,  20.88
1150000000,  21.06
1151000000,  20.78
1152000000,  20.94
1153000000,  21.07
1154000000,  20.76
1155000000,  20.91
1156000000,  20.88
1157000000,  20.96
1158000000,  20.99
1159000000,  21.09
1160000000,  20.90
1161000000,  20.80
1162000000,  20.94
1163000000,  20.63
1164000000,  20.69
1165000000,  20.72
1166000000,  20.56
1167000000,  20.68
1168000000,  20.52
1169000000,  20.41
1170000000,  20.43
1171000000,  20.45
1172000000,  20.32
1173000000,  20.37
1174000000,  20.25
1175000000,  20.26
1176000000,  19.99
1177000000,  20.29
1178000000,  20.27
1179000000,  19.93
1180000000,  20.05
1181000000,  20.10
1182000000,  20.04
1183000000,  20.08
1184000000,  19.94
1185000000,  19.83
1186000000,  19.96
1187000000,  19.66
1188000000,  19.67
1189000000,  19.76
1190000000,  19.52
1191000000,  19.59
1192000000,  19.61
1193000000,  19.35
1194000000,  19.45
1195000000,  19.37
1196000000,  19.36
1197000000,  19.35
1198000000,  19.05
1199000000,  19.30
1200000000,  19.13
1201000000,  19.17
1202000000,  18.97
1203000000,  19.26
1204000000,  18.99
1205000000,  18.97
1206000000,  19.12
1207000000,  18.93
1208000000,  18.74
1209000000,  19.05
1210000000,  19.05
1211000000,  18.73
1212000000,  19.03
1213000000,  18.98
1214000000,  19.01
1215000000,  19.02
1216000000,  18.95
1217000000,  18.94
1218000000,  18.79
1219000000,  18.82
1220000000,  19.06
1221000000,  18.97
1222000000,  19.18
1223000000,  18.96
1224000000,  19.00
1225000000,  19.01
1226000000,  19.12
1227000000,  18.88
1228000000,  18.99
1229000000,  19.08
1230000000,  18.94
1231000000,  19.17
1232000000,  19.36
1233000000,  19.25
1234000000,  19.18
1235000000,  19.37
1236000000,  19.42
1237000000,  19.20
1238000000,  19.58
1239000000,  19.43
1240000000,  19.47
1241000000,  19.66
1242000000,  19.74
1243000000,  19.60
1244000000,  19.84
1245000000,  19.79
1246000000,  19.73
1247000000,  19.86
1248000000,  20.09
1249000000,  20.19
1250000000,  20.26
1251000000,  20.33
1252000000,  20.33
1253000000,  20.45
1254000000,  20.61
1255000000,  20.55
1256000000,  20.74
1257000000,  20.70
1258000000,  20.77
1259000000,  20.94
1260000000,  21.13
1261000000,  21.11
1262000000,  20.93
1263000000,  21.31
1264000000,  21.42
1265000000,  21.31
1266000000,  21.32
1267000000,  21.46
1268000000,  21.41
1269000000,  21.52
1270000000,  21.61
1271000000,  21.64
1272000000,  21.79
1273000000,  22.01
1274000000,  22.02
1275000000,  22.10
1276000000,  22.26
1277000000,  22.09
1278000000,  22.31
1279000000,  22.30
1280000000,  22.41
1281000000,  22.22
1282000000,  22.40
1283000000,  22.49
1284000000,  22.49
1285000000,  22.53
1286000000,  22.41
1287000000,  22.48
1288000000,  22.38
1289000000,  22.62
1290000000,  22.75
1291000000,  22.66
1292000000,  22.58
1293000000,  22.40
1294000000,  22.28
1295000000,  22.69
1296000000,  22.73
1297000000,  22.53
1298000000,  22.35
1299000000,  22.34
1300000000,  22.55
1301000000,  22.32
1302000000,  22.36
1303000000,  22.12
1304000000,  22.39
1305000000,  22.34
1306000000,  22.19
1307000000,  22.07
1308000000,  22.01
1309000000,  22.09
1310000000,  22.19
1311000000,  22.17
1312000000,  21.91
1313000000,  22.21
1314000000,  22.00
1315000000,  22.02
1316000000,  21.93
1317000000,  21.92
1318000000,  21.90
1319000000,  21.58
1320000000,  21.70
1321000000,  21.57
1322000000,  21.51
1323000000,  21.55
1324000000,  21.65
1325000000,  21.42
1326000000,  21.11
1327000000,  21.44
1328000000,  21.28
1329000000,  21.17
1330000000,  21.06
1331000000,  21.17
1332000000,  20.95
1333000000,  21.14
1334000000,  20.97
1335000000,  20.93
1336000000,  20.69
1337000000,  20.91
1338000000,  20.63
1339000000,  20.85
1340000000,  20.76
1341000000,  20.71
1342000000,  20.58
1343000000,  20.45
1344000000,  20.64
1345000000,  20.65
1346000000,  20.44
1347000000,  20.40
1348000000,  20.46
1349000000,  20.49
1350000000,  20.56
1351000000,  20.38
1352000000,  20.27
1353000000,  20.39
1354000000,  20.28
1355000000,  20.64
1356000000,  20.25
1357000000,  20.56
1358000000,  20.55
1359000000,  20.02
1360000000,  20.45
1361000000,  20.59
1362000000,  20.36
1363000000,  20.55
1364000000,  20.30
1365000000,  20.54
1366000000,  20.40
1367000000,  20.29
1368000000,  20.63
1369000000,  20.62
1370000000,  20.92
1371000000,  20.77
1372000000,  20.71
1373000000,  20.86
1374000000,  20.77
1375000000,  20.98
1376000000,  21.12
1377000000,  21.30
1378000000,  21.08
1379000000,  21.31
1380000000,  21.26
1381000000,  21.17
1382000000,  21.23
1383000000,  21.17
1384000000,  21.29
1385000000,  21.57
1386000000,  21.56
1387000000,  21.37
1388000000,  21.44
1389000000,  21.47
1390000000,  21.52
1391000000,  21.46
1392000000,  21.51
1393000000,  21.49
1394000000,  21.65
1395000000,  21.63
1396000000,  21.83
1397000000,  21.68
1398000000,  21.79
1399000000,  21.81
1400000000,  21.62
1401000000,  21.89
1402000000,  22.06
1403000000,  22.05
1404000000,  22.06
1405000000,  22.16
1406000000,  21.91
1407000000,  22.11
1408000000,  22.03
1409000000,  21.76
1410000000,  22.09
1411000000,  22.22
1412000000,  21.96
1413000000,  22.04
1414000000,  21.79
1415000000,  21.90
1416000000,  22.18
1417000000,  22.07
1418000000,  22.19
1419000000,  22.17
1420000000,  22.09
1421000000,  22.15
1422000000,  22.05
1423000000,  22.09
1424000000,  22.26
1425000000,  22.00
1426000000,  21.96
1427000000,  22.18
1428000000,  21.93
1429000000,  22.01
1430000000,  22.01
1431000000,  21.83
1432000000,  21.68
1433000000,  21.75
1434000000,  21.64
1435000000,  21.38
1436000000,  21.50
1437000000,  21.57
1438000000,  21.61
1439000000,  21.14
1440000000,  20.89
1441000000,  20.98
1442000000,  21.20
1443000000,  20.98
1444000000,  21.08
1445000000,  21.06
1446000000,  20.91
1447000000,  20.66
1448000000,  20.55
1449000000,  20.62
1450000000,  20.80
1451000000,  20.50
1452000000,  20.44
1453000000,  20.36
1454000000,  20.59
1455000000,  20.52
1456000000,  20.43
1457000000,  20.30
1458000000,  20.34
1459000000,  20.16
1460000000,  20.31
1461000000,  20.28
1462000000,  20.21
1463000000,  19.88
1464000000,  20.01
1465000000,  19.63
1466000000,  19.77
1467000000,  19.85
1468000000,  19.71
1469000000,  19.42
1470000000,  19.49
1471000000,  19.40
1472000000,  19.31
1473000000,  19.69
1474000000,  19.51
1475000000,  19.34
1476000000,  19.34
1477000000,  19.12
1478000000,  19.15
1479000000,  19.23
1480000000,  19.04
1481000000,  19.18
1482000000,  19.01
1483000000,  19.12
1484000000,  18.98
1485000000,  18.85
1486000000,  18.97
1487000000,  18.98
1488000000,  18.95
1489000000,  18.82
1490000000,  18.55
1491000000,  18.72
1492000000,  18.87
1493000000,  18.72
1494000000,  18.69
1495000000,  18.60
1496000000,  18.68
1497000000,  18.75
1498000000,  18.71
1499000000,  18.78
1500000000,  18.84
1501000000,  18.65
1502000000,  18.79
1503000000,  18.65
1504000000,  18.76
1505000000,  18.76
1506000000,  18.85
1507000000,  18.50
1508000000,  18.87
1509000000,  18.62
1510000000,  18.77
1511000000,  18.86
1512000000,  18.83
1513000000,  18.84
1514000000,  18.72
1515000000,  18.90
1516000000,  18.91
1517000000,  18.83
1518000000,  18.93
1519000000,  18.77
1520000000,  18.85
1521000000,  18.72
1522000000,  18.97
1523000000,  18.94
1524000000,  19.04
1525000000,  18.88
1526000000,  19.05
1527000000,  19.02
1528000000,  19.16
1529000000,  19.14
1530000000,  19.13
1531000000,  19.24
1532000000,  19.27
1533000000,  19.29
1534000000,  19.38
1535000000,  19.40
1536000000,  19.34
1537000000,  19.37
1538000000,  19.42
1539000000,  19.44
1540000000,  19.65
1541000000,  19.72
1542000000,  19.82
1543000000,  19.74
1544000000,  19.91
1545000000,  19.85
1546000000,  19.95
1547000000,  19.98
1548000000,  20.04
1549000000,  20.08
1550000000,  20.07
1551000000,  20.04
1552000000,  20.27
1553000000,  20.65
1554000000,  20.50
1555000000,  20.47
1556000000,  20.53
1557000000,  20.68
1558000000,  20.57
1559000000,  20.66
1560000000,  20.81
1561000000,  20.75
1562000000,  20.77
1563000000,  20.79
1564000000,  20.66
1565000000,  21.10
1566000000,  20.92
1567000000,  21.11
1568000000,  21.09
1569000000,  21.08
1570000000,  21.16
1571000000,  21.06
1572000000,  21.63
1573000000,  21.48
1574000000,  21.42
1575000000,  21.56
1576000000,  21.63
1577000000,  21.64
1578000000,  21.62
1579000000,  21.80
1580000000,  21.95
1581000000,  21.92
1582000000,  21.92
1583000000,  21.97
1584000000,  22.04
1585000000,  22.03
1586000000,  22.32
1587000000,  22.12
1588000000,  22.44
1589000000,  22.28
1590000000,  22.19
1591000000,  22.36
1592000000,  22.46
1593000000,  22.74
1594000000,  22.57
1595000000,  22.75
1596000000,  22.62
1597000000,  22.68
1598000000,  23.02
1599000000,  22.82
1600000000,  22.99
1601000000,  23.07
1602000000,  22.94
1603000000,  22.92
1604000000,  22.50
1605000000,  23.20
1606000000,  23.06
1607000000,  23.25
1608000000,  23.17
1609000000,  23.39
1610000000,  23.08
1611000000,  23.25
1612000000,  23.53
1613000000,  23.33
1614000000,  23.38
1615000000,  23.18
1616000000,  23.70
1617000000,  23.42
1618000000,  23.41
1619000000,  23.48
1620000000,  23.52
1621000000,  23.40
1622000000,  23.63
1623000000,  23.73
1624000000,  23.78
1625000000,  23.47
1626000000,  23.66
1627000000,  23.60
1628000000,  23.52
1629000000,  23.25
1630000000,  23.53
1631000000,  23.41
1632000000,  23.68
1633000000,  23.50
1634000000,  23.85
1635000000,  23.53
1636000000,  23.77
1637000000,  23.66
1638000000,  23.44
1639000000,  23.64
1640000000,  23.57
1641000000,  23.59
1642000000,  23.48
1643000000,  23.52
1644000000,  23.50
1645000000,  23.81
1646000000,  23.69
1647000000,  23.57
1648000000,  23.44
1649000000,  23.48
1650000000,  23.71
1651000000,  23.49
1652000000,  23.50
1653000000,  23.27
1654000000,  23.28
1655000000,  23.43
1656000000,  23.46
1657000000,  23.21
1658000000,  22.85
1659000000,  23.00
1660000000,  23.14
1661000000,  22.75
1662000000,  22.96
1663000000,  23.01
1664000000,  22.69
1665000000,  23.09
1666000000,  22.75
1667000000,  22.78
1668000000,  22.58
1669000000,  22.67
1670000000,  22.74
