#RxL_SN4010_calculated_noise_V_chan
# f (Hz),T_e_cal (K)
1413000000,  22.17
1414000000,  22.22
1415000000,  22.21
1416000000,  22.15
1417000000,  22.38
1418000000,  22.31
1419000000,  22.40
1420000000,  22.37
1421000000,  22.27
1422000000,  22.22
1423000000,  22.16
1424000000,  22.01
1425000000,  21.89
1426000000,  21.82
1427000000,  21.56
1428000000,  21.29
1429000000,  21.14
1430000000,  21.14
1431000000,  21.07
1432000000,  20.95
1433000000,  20.82
1434000000,  21.04
1435000000,  20.73
1436000000,  20.66
1437000000,  20.59
1438000000,  20.72
1439000000,  20.73
1440000000,  20.63
1441000000,  20.43
1442000000,  20.58
1443000000,  20.55
1444000000,  20.26
1445000000,  20.34
1446000000,  20.35
1447000000,  20.27
1448000000,  20.03
1449000000,  19.98
1450000000,  19.80
1451000000,  19.92
1452000000,  19.91
1453000000,  19.72
1454000000,  19.65
1455000000,  19.64
1456000000,  19.59
1457000000,  19.64
1458000000,  19.78
1459000000,  19.64
1460000000,  19.80
1461000000,  19.90
1462000000,  19.83
1463000000,  19.88
1464000000,  19.89
1465000000,  19.79
1466000000,  19.94
1467000000,  19.90
1468000000,  19.98
1469000000,  20.04
1470000000,  20.29
1471000000,  20.06
1472000000,  20.01
1473000000,  20.02
1474000000,  19.95
1475000000,  19.97
1476000000,  20.20
1477000000,  20.20
1478000000,  20.22
1479000000,  20.23
1480000000,  20.15
1481000000,  20.15
1482000000,  20.25
1483000000,  20.30
1484000000,  20.20
1485000000,  20.23
1486000000,  20.23
1487000000,  20.15
1488000000,  20.35
1489000000,  20.51
1490000000,  20.38
1491000000,  20.30
1492000000,  20.49
1493000000,  20.55
1494000000,  20.38
1495000000,  20.36
1496000000,  20.42
1497000000,  20.37
1498000000,  20.37
1499000000,  20.49
1500000000,  20.60
1501000000,  20.57
1502000000,  20.48
1503000000,  20.65
1504000000,  20.65
1505000000,  20.63
1506000000,  20.45
1507000000,  20.67
1508000000,  20.57
1509000000,  20.39
1510000000,  20.51
1511000000,  20.57
1512000000,  20.64
1513000000,  20.51
1514000000,  20.42
1515000000,  20.42
1516000000,  20.35
1517000000,  20.55
1518000000,  20.67
1519000000,  20.42
1520000000,  20.44
1521000000,  20.46
1522000000,  20.42
1523000000,  20.37
1524000000,  20.59
1525000000,  20.62
1526000000,  20.64
1527000000,  20.65
1528000000,  20.61
1529000000,  20.56
1530000000,  20.66
1531000000,  20.55
1532000000,  20.53
1533000000,  20.45
1534000000,  20.57
1535000000,  20.63
1536000000,  20.54
1537000000,  20.57
1538000000,  20.64
1539000000,  20.61
1540000000,  20.69
1541000000,  20.82
1542000000,  20.73
1543000000,  20.67
1544000000,  20.75
1545000000,  20.93
1546000000,  20.85
1547000000,  20.62
1548000000,  20.68
1549000000,  20.81
1550000000,  20.76
1551000000,  20.84
1552000000,  20.92
1553000000,  20.78
1554000000,  20.75
1555000000,  20.79
1556000000,  20.56
1557000000,  20.65
1558000000,  20.75
1559000000,  20.81
1560000000,  20.66
1561000000,  20.59
1562000000,  20.71
1563000000,  20.95
1564000000,  20.90
1565000000,  21.07
1566000000,  21.01
1567000000,  20.79
1568000000,  20.89
1569000000,  20.99
1570000000,  21.01
1571000000,  21.01
1572000000,  20.97
1573000000,  21.05
1574000000,  21.15
1575000000,  21.05
1576000000,  20.93
1577000000,  21.07
1578000000,  21.32
1579000000,  21.23
1580000000,  21.16
1581000000,  21.27
1582000000,  21.24
1583000000,  21.22
1584000000,  21.11
1585000000,  21.25
1586000000,  21.44
1587000000,  21.42
1588000000,  21.52
1589000000,  21.44
1590000000,  21.50
1591000000,  21.50
1592000000,  21.53
1593000000,  21.57
1594000000,  21.63
1595000000,  21.65
1596000000,  21.59
1597000000,  21.68
1598000000,  21.68
1599000000,  21.75
1600000000,  21.74
1601000000,  21.79
1602000000,  21.71
1603000000,  21.66
1604000000,  21.72
1605000000,  21.67
1606000000,  21.63
1607000000,  21.86
1608000000,  21.95
1609000000,  21.84
1610000000,  21.94
1611000000,  21.88
1612000000,  21.86
1613000000,  21.94
1614000000,  22.12
1615000000,  22.14
1616000000,  22.04
1617000000,  22.14
1618000000,  22.20
1619000000,  22.27
1620000000,  22.19
1621000000,  22.23
1622000000,  22.37
1623000000,  22.41
1624000000,  22.43
1625000000,  22.53
1626000000,  22.43
1627000000,  22.43
1628000000,  22.30
1629000000,  22.21
1630000000,  22.40
1631000000,  22.44
1632000000,  22.26
1633000000,  22.18
1634000000,  22.14
1635000000,  22.08
1636000000,  22.06
1637000000,  22.13
1638000000,  22.17
1639000000,  22.06
1640000000,  22.08
1641000000,  22.10
1642000000,  22.08
1643000000,  22.07
1644000000,  21.99
1645000000,  21.89
1646000000,  21.84
1647000000,  21.88
1648000000,  21.84
1649000000,  21.85
1650000000,  21.80
1651000000,  21.75
1652000000,  21.68
1653000000,  21.57
1654000000,  21.56
1655000000,  21.49
1656000000,  21.54
1657000000,  21.65
1658000000,  21.54
1659000000,  21.47
1660000000,  21.41
1661000000,  21.29
1662000000,  21.32
1663000000,  21.28
1664000000,  21.27
1665000000,  21.31
1666000000,  21.15
1667000000,  21.11
1668000000,  21.12
1669000000,  21.07
1670000000,  21.09
