#RxL_SN4_calculated_noise_V_chan
# f (Hz),T_e_cal (K)
1115000000,  16.91
1116000000,  16.82
1117000000,  17.07
1118000000,  16.81
1119000000,  16.88
1120000000,  16.83
1121000000,  17.01
1122000000,  17.07
1123000000,  16.84
1124000000,  16.93
1125000000,  17.07
1126000000,  17.11
1127000000,  16.99
1128000000,  16.86
1129000000,  17.12
1130000000,  17.36
1131000000,  17.35
1132000000,  17.33
1133000000,  17.25
1134000000,  16.98
1135000000,  17.09
1136000000,  17.21
1137000000,  17.14
1138000000,  17.02
1139000000,  17.08
1140000000,  17.32
1141000000,  17.24
1142000000,  17.21
1143000000,  17.20
1144000000,  17.12
1145000000,  17.41
1146000000,  17.22
1147000000,  17.03
1148000000,  16.99
1149000000,  17.06
1150000000,  17.02
1151000000,  16.83
1152000000,  16.89
1153000000,  16.69
1154000000,  16.80
1155000000,  16.78
1156000000,  16.73
1157000000,  16.81
1158000000,  16.79
1159000000,  16.82
1160000000,  16.63
1161000000,  16.61
1162000000,  16.64
1163000000,  16.53
1164000000,  16.47
1165000000,  16.50
1166000000,  16.30
1167000000,  16.23
1168000000,  16.31
1169000000,  16.40
1170000000,  16.04
1171000000,  16.13
1172000000,  16.09
1173000000,  16.02
1174000000,  15.94
1175000000,  15.97
1176000000,  15.88
1177000000,  15.87
1178000000,  15.73
1179000000,  15.67
1180000000,  15.80
1181000000,  15.67
1182000000,  15.61
1183000000,  15.75
1184000000,  15.78
1185000000,  15.60
1186000000,  15.56
1187000000,  15.58
1188000000,  15.48
1189000000,  15.34
1190000000,  15.37
1191000000,  15.43
1192000000,  15.32
1193000000,  15.35
1194000000,  15.31
1195000000,  15.24
1196000000,  15.17
1197000000,  15.29
1198000000,  15.19
1199000000,  15.31
1200000000,  15.24
1201000000,  15.09
1202000000,  15.06
1203000000,  15.34
1204000000,  15.34
1205000000,  15.27
1206000000,  15.21
1207000000,  15.33
1208000000,  15.19
1209000000,  15.22
1210000000,  15.28
1211000000,  15.20
1212000000,  15.27
1213000000,  15.20
1214000000,  15.42
1215000000,  15.28
1216000000,  15.26
1217000000,  15.26
1218000000,  15.41
1219000000,  15.42
1220000000,  15.54
1221000000,  15.38
1222000000,  15.34
1223000000,  15.59
1224000000,  15.66
1225000000,  15.63
1226000000,  15.72
1227000000,  15.64
1228000000,  15.71
1229000000,  15.97
1230000000,  15.84
1231000000,  15.86
1232000000,  15.83
1233000000,  15.92
1234000000,  16.03
1235000000,  16.20
1236000000,  16.15
1237000000,  16.22
1238000000,  16.19
1239000000,  16.45
1240000000,  16.36
1241000000,  16.48
1242000000,  16.50
1243000000,  16.53
1244000000,  16.70
1245000000,  16.83
1246000000,  16.81
1247000000,  16.96
1248000000,  16.88
1249000000,  16.99
1250000000,  16.91
1251000000,  17.12
1252000000,  17.01
1253000000,  17.24
1254000000,  17.07
1255000000,  17.37
1256000000,  17.47
1257000000,  17.49
1258000000,  17.45
1259000000,  17.68
1260000000,  17.43
1261000000,  17.81
1262000000,  17.68
1263000000,  17.79
1264000000,  17.90
1265000000,  17.98
1266000000,  18.13
1267000000,  17.86
1268000000,  18.19
1269000000,  18.24
1270000000,  18.09
1271000000,  18.13
1272000000,  18.22
1273000000,  18.51
1274000000,  18.21
1275000000,  18.07
1276000000,  18.25
1277000000,  18.30
1278000000,  18.29
1279000000,  18.49
1280000000,  18.47
1281000000,  18.30
1282000000,  18.50
1283000000,  18.42
1284000000,  18.40
1285000000,  18.31
1286000000,  18.52
1287000000,  18.35
1288000000,  18.34
1289000000,  18.21
1290000000,  18.34
1291000000,  18.42
1292000000,  18.30
1293000000,  18.25
1294000000,  18.27
1295000000,  18.41
1296000000,  18.54
1297000000,  18.33
1298000000,  18.26
1299000000,  18.19
1300000000,  18.12
1301000000,  18.33
1302000000,  18.35
1303000000,  18.09
1304000000,  18.12
1305000000,  18.24
1306000000,  18.05
1307000000,  18.15
1308000000,  18.07
1309000000,  18.09
1310000000,  18.05
1311000000,  18.02
1312000000,  18.05
1313000000,  17.99
1314000000,  17.86
1315000000,  17.85
1316000000,  17.81
1317000000,  17.58
1318000000,  17.76
1319000000,  17.90
1320000000,  17.68
1321000000,  17.61
1322000000,  17.75
1323000000,  17.64
1324000000,  17.54
1325000000,  17.53
1326000000,  17.53
1327000000,  17.52
1328000000,  17.43
1329000000,  17.47
1330000000,  17.30
1331000000,  17.24
1332000000,  17.29
1333000000,  17.22
1334000000,  17.37
1335000000,  17.40
1336000000,  17.22
1337000000,  17.17
1338000000,  17.12
1339000000,  17.09
1340000000,  16.95
1341000000,  17.26
1342000000,  17.01
1343000000,  17.06
1344000000,  17.10
1345000000,  16.96
1346000000,  17.13
1347000000,  17.06
1348000000,  17.04
1349000000,  16.98
1350000000,  17.06
1351000000,  17.01
1352000000,  17.09
1353000000,  17.03
1354000000,  17.16
1355000000,  17.01
1356000000,  16.89
1357000000,  17.14
1358000000,  16.93
1359000000,  17.03
1360000000,  17.03
1361000000,  16.89
1362000000,  16.85
1363000000,  17.09
1364000000,  16.85
1365000000,  16.82
1366000000,  16.78
1367000000,  17.05
1368000000,  16.85
1369000000,  16.97
1370000000,  16.95
1371000000,  17.06
1372000000,  16.87
1373000000,  17.04
1374000000,  16.99
1375000000,  16.89
1376000000,  17.00
1377000000,  17.05
1378000000,  16.92
1379000000,  17.19
1380000000,  17.01
1381000000,  17.15
1382000000,  17.07
1383000000,  17.06
1384000000,  17.17
1385000000,  17.08
1386000000,  16.84
1387000000,  16.96
1388000000,  17.12
1389000000,  17.05
1390000000,  17.01
1391000000,  16.77
1392000000,  17.05
1393000000,  16.94
1394000000,  16.92
1395000000,  16.97
1396000000,  16.86
1397000000,  16.78
1398000000,  16.90
1399000000,  16.85
1400000000,  16.86
1401000000,  17.06
1402000000,  16.75
1403000000,  16.74
1404000000,  16.77
1405000000,  16.70
1406000000,  16.78
1407000000,  16.94
1408000000,  17.07
1409000000,  16.83
1410000000,  17.01
1411000000,  17.14
1412000000,  16.92
1413000000,  16.91
1414000000,  16.97
1415000000,  16.92
1416000000,  17.13
1417000000,  16.96
1418000000,  16.95
1419000000,  17.07
1420000000,  17.03
1421000000,  16.86
1422000000,  16.72
1423000000,  16.64
1424000000,  16.51
1425000000,  16.66
1426000000,  16.72
1427000000,  16.57
1428000000,  16.63
1429000000,  16.46
1430000000,  16.60
1431000000,  16.42
1432000000,  16.60
1433000000,  16.30
1434000000,  16.49
1435000000,  16.43
1436000000,  16.26
1437000000,  16.34
1438000000,  16.23
1439000000,  16.53
1440000000,  16.35
1441000000,  16.34
1442000000,  16.10
1443000000,  16.41
1444000000,  16.21
1445000000,  16.37
1446000000,  16.10
1447000000,  16.07
1448000000,  16.01
1449000000,  16.25
1450000000,  16.28
1451000000,  16.06
1452000000,  16.14
1453000000,  16.04
1454000000,  16.13
1455000000,  16.01
1456000000,  15.96
1457000000,  16.03
1458000000,  16.21
1459000000,  16.07
1460000000,  16.01
1461000000,  15.96
1462000000,  15.85
1463000000,  15.98
1464000000,  15.99
1465000000,  15.94
1466000000,  15.97
1467000000,  15.88
1468000000,  16.00
1469000000,  15.81
1470000000,  15.97
1471000000,  15.97
1472000000,  16.01
1473000000,  16.07
1474000000,  16.13
1475000000,  16.08
1476000000,  15.86
1477000000,  15.94
1478000000,  16.18
1479000000,  16.12
1480000000,  16.01
1481000000,  15.98
1482000000,  16.07
1483000000,  16.04
1484000000,  16.25
1485000000,  15.96
1486000000,  16.09
1487000000,  16.15
1488000000,  16.14
1489000000,  16.16
1490000000,  16.44
1491000000,  16.18
1492000000,  16.22
1493000000,  16.25
1494000000,  16.45
1495000000,  16.42
1496000000,  16.36
1497000000,  16.35
1498000000,  16.32
1499000000,  16.21
1500000000,  16.40
1501000000,  16.47
1502000000,  16.38
1503000000,  16.38
1504000000,  16.38
1505000000,  16.57
1506000000,  16.31
1507000000,  16.51
1508000000,  16.28
1509000000,  16.43
1510000000,  16.39
1511000000,  16.46
1512000000,  16.51
1513000000,  16.50
1514000000,  16.58
1515000000,  16.67
1516000000,  16.71
1517000000,  16.89
1518000000,  16.71
1519000000,  16.70
1520000000,  16.53
1521000000,  16.64
1522000000,  16.71
1523000000,  16.65
1524000000,  16.85
1525000000,  16.94
1526000000,  16.88
1527000000,  17.12
1528000000,  16.75
1529000000,  16.85
1530000000,  16.96
1531000000,  16.96
1532000000,  16.89
1533000000,  16.80
1534000000,  16.98
1535000000,  16.94
1536000000,  16.92
1537000000,  16.99
1538000000,  16.79
1539000000,  16.94
1540000000,  16.99
1541000000,  17.00
1542000000,  17.06
1543000000,  16.96
1544000000,  16.96
1545000000,  17.00
1546000000,  16.96
1547000000,  16.95
1548000000,  16.91
1549000000,  16.93
1550000000,  17.28
1551000000,  16.89
1552000000,  16.95
1553000000,  16.90
1554000000,  16.87
1555000000,  17.05
1556000000,  17.05
1557000000,  16.93
1558000000,  17.02
1559000000,  16.97
1560000000,  17.10
1561000000,  17.24
1562000000,  17.18
1563000000,  17.26
1564000000,  17.36
1565000000,  17.29
1566000000,  17.34
1567000000,  17.13
1568000000,  17.32
1569000000,  17.61
1570000000,  17.41
1571000000,  17.32
1572000000,  17.44
1573000000,  17.48
1574000000,  17.29
1575000000,  17.40
1576000000,  17.68
1577000000,  17.57
1578000000,  17.54
1579000000,  17.51
1580000000,  17.67
1581000000,  17.75
1582000000,  17.61
1583000000,  17.69
1584000000,  17.87
1585000000,  17.85
1586000000,  17.80
1587000000,  17.76
1588000000,  18.04
1589000000,  18.07
1590000000,  18.07
1591000000,  18.02
1592000000,  18.15
1593000000,  18.23
1594000000,  18.11
1595000000,  18.23
1596000000,  18.15
1597000000,  18.22
1598000000,  18.42
1599000000,  18.38
1600000000,  18.36
1601000000,  18.59
1602000000,  18.63
1603000000,  18.31
1604000000,  18.63
1605000000,  18.13
1606000000,  18.48
1607000000,  18.62
1608000000,  18.64
1609000000,  18.73
1610000000,  18.68
1611000000,  18.75
1612000000,  18.67
1613000000,  18.76
1614000000,  18.90
1615000000,  18.79
1616000000,  18.91
1617000000,  18.84
1618000000,  19.07
1619000000,  18.95
1620000000,  18.96
1621000000,  19.25
1622000000,  19.06
1623000000,  19.19
1624000000,  19.19
1625000000,  19.20
1626000000,  19.10
1627000000,  19.15
1628000000,  19.32
1629000000,  19.49
1630000000,  19.29
1631000000,  19.27
1632000000,  19.24
1633000000,  19.22
1634000000,  19.23
1635000000,  19.50
1636000000,  19.45
1637000000,  19.45
1638000000,  19.31
1639000000,  19.27
1640000000,  19.46
1641000000,  19.30
1642000000,  19.27
1643000000,  19.43
1644000000,  19.25
1645000000,  19.46
1646000000,  19.33
1647000000,  19.44
1648000000,  19.19
1649000000,  19.26
1650000000,  19.36
1651000000,  19.36
1652000000,  19.23
1653000000,  19.33
1654000000,  19.32
1655000000,  19.29
1656000000,  19.23
1657000000,  19.21
1658000000,  19.31
1659000000,  19.22
1660000000,  19.13
1661000000,  19.29
1662000000,  19.21
1663000000,  19.25
1664000000,  19.26
1665000000,  19.43
1666000000,  19.11
1667000000,  19.18
1668000000,  19.19
1669000000,  18.98
1670000000,  19.13
