#RxL_SN4005_calculated_noise_H_chan
# f (Hz),T_e_cal (K)
1591000000,  22.82
1592000000,  22.88
1593000000,  22.96
1594000000,  22.98
1595000000,  23.02
1596000000,  23.11
1597000000,  23.27
1598000000,  23.30
1599000000,  23.28
1600000000,  23.35
1601000000,  23.37
1602000000,  23.35
1603000000,  23.36
1604000000,  23.45
1605000000,  23.42
1606000000,  23.38
1607000000,  23.44
1608000000,  23.45
1609000000,  23.43
1610000000,  23.48
1611000000,  23.41
1612000000,  23.47
1613000000,  23.60
1614000000,  23.58
1615000000,  23.65
1616000000,  23.87
1617000000,  23.90
1618000000,  23.81
1619000000,  23.71
1620000000,  23.67
1621000000,  23.83
1622000000,  23.85
1623000000,  23.62
1624000000,  23.68
1625000000,  23.75
1626000000,  23.85
1627000000,  23.91
1628000000,  23.83
1629000000,  23.87
1630000000,  23.82
1631000000,  23.83
1632000000,  23.99
1633000000,  23.98
1634000000,  23.99
1635000000,  24.01
1636000000,  23.93
1637000000,  24.09
1638000000,  24.07
1639000000,  24.10
1640000000,  24.11
1641000000,  24.04
1642000000,  23.99
1643000000,  23.88
1644000000,  23.97
1645000000,  23.98
1646000000,  23.96
1647000000,  23.97
1648000000,  23.92
1649000000,  23.91
1650000000,  23.92
1651000000,  23.91
1652000000,  23.89
1653000000,  23.94
1654000000,  23.98
1655000000,  23.95
1656000000,  23.88
1657000000,  23.75
1658000000,  23.86
1659000000,  23.92
1660000000,  23.77
1661000000,  23.87
1662000000,  23.84
1663000000,  23.63
1664000000,  23.62
1665000000,  23.65
1666000000,  23.62
1667000000,  23.58
1668000000,  23.60
1669000000,  23.74
1670000000,  23.83
