#RxL_SN4008_calculated_noise_V_chan
# f (Hz),T_e_cal (K)
1296000000,  21.27
1297000000,  21.24
1298000000,  21.27
1299000000,  21.21
1300000000,  21.19
1301000000,  21.17
1302000000,  20.99
1303000000,  21.22
1304000000,  20.97
1305000000,  20.99
1306000000,  20.95
1307000000,  21.00
1308000000,  20.85
1309000000,  20.79
1310000000,  20.94
1311000000,  20.78
1312000000,  20.68
1313000000,  20.86
1314000000,  20.54
1315000000,  20.44
1316000000,  20.62
1317000000,  20.53
1318000000,  20.31
1319000000,  20.15
1320000000,  20.18
1321000000,  20.04
1322000000,  20.03
1323000000,  20.02
1324000000,  20.13
1325000000,  20.04
1326000000,  19.88
1327000000,  19.84
1328000000,  19.83
1329000000,  19.89
1330000000,  19.55
1331000000,  19.72
1332000000,  19.65
1333000000,  19.44
1334000000,  19.63
1335000000,  19.41
1336000000,  19.48
1337000000,  19.55
1338000000,  19.22
1339000000,  19.35
1340000000,  19.35
1341000000,  19.32
1342000000,  19.32
1343000000,  19.22
1344000000,  19.05
1345000000,  19.20
1346000000,  19.25
1347000000,  19.19
1348000000,  19.10
1349000000,  18.94
1350000000,  19.14
1351000000,  18.86
1352000000,  19.11
1353000000,  19.02
1354000000,  18.95
1355000000,  19.03
1356000000,  18.86
1357000000,  18.97
1358000000,  19.01
1359000000,  18.99
1360000000,  18.97
1361000000,  18.98
1362000000,  18.97
1363000000,  18.98
1364000000,  18.99
1365000000,  19.05
1366000000,  18.92
1367000000,  19.11
1368000000,  19.22
1369000000,  18.94
1370000000,  18.92
1371000000,  18.97
1372000000,  18.96
1373000000,  18.91
1374000000,  19.00
1375000000,  19.20
1376000000,  18.92
1377000000,  19.08
1378000000,  19.16
1379000000,  19.01
1380000000,  19.06
1381000000,  18.91
1382000000,  19.09
1383000000,  19.10
1384000000,  19.11
1385000000,  19.20
1386000000,  19.25
1387000000,  19.22
1388000000,  19.12
1389000000,  19.16
1390000000,  19.10
1391000000,  19.37
1392000000,  19.32
1393000000,  19.19
1394000000,  19.23
1395000000,  19.32
1396000000,  19.10
1397000000,  19.04
1398000000,  19.22
1399000000,  19.26
1400000000,  19.23
1401000000,  19.33
1402000000,  19.30
1403000000,  19.43
1404000000,  19.19
1405000000,  19.43
1406000000,  19.39
1407000000,  19.45
1408000000,  19.79
1409000000,  19.77
1410000000,  19.75
1411000000,  19.83
1412000000,  19.93
1413000000,  19.88
1414000000,  19.83
1415000000,  19.89
1416000000,  20.03
1417000000,  19.79
1418000000,  19.71
1419000000,  19.80
1420000000,  20.02
1421000000,  19.95
1422000000,  19.94
1423000000,  19.91
1424000000,  19.91
1425000000,  19.86
1426000000,  19.89
1427000000,  19.89
1428000000,  19.54
1429000000,  19.56
1430000000,  19.69
1431000000,  19.63
1432000000,  19.50
1433000000,  19.34
1434000000,  19.46
1435000000,  19.29
1436000000,  19.28
1437000000,  18.98
1438000000,  19.21
1439000000,  18.99
1440000000,  19.05
1441000000,  18.87
1442000000,  18.97
1443000000,  18.78
1444000000,  18.82
1445000000,  18.63
1446000000,  18.57
1447000000,  18.65
1448000000,  18.73
1449000000,  18.65
1450000000,  18.43
1451000000,  18.63
1452000000,  18.45
1453000000,  18.66
1454000000,  18.50
1455000000,  18.49
1456000000,  18.49
1457000000,  18.48
1458000000,  18.52
1459000000,  18.64
1460000000,  18.57
1461000000,  18.46
1462000000,  18.67
1463000000,  18.57
1464000000,  18.63
1465000000,  18.62
1466000000,  18.66
1467000000,  18.80
1468000000,  18.79
1469000000,  18.69
1470000000,  18.48
1471000000,  18.70
1472000000,  18.84
1473000000,  18.77
1474000000,  18.82
1475000000,  18.83
1476000000,  18.85
1477000000,  18.66
1478000000,  18.74
1479000000,  18.83
1480000000,  18.85
1481000000,  18.83
1482000000,  18.93
1483000000,  18.90
1484000000,  18.89
1485000000,  18.80
1486000000,  18.86
1487000000,  19.02
1488000000,  18.90
1489000000,  19.05
1490000000,  18.89
1491000000,  18.88
1492000000,  19.03
1493000000,  18.89
1494000000,  18.88
1495000000,  18.84
1496000000,  19.04
1497000000,  19.00
1498000000,  19.01
1499000000,  19.02
1500000000,  19.02
1501000000,  18.95
1502000000,  19.00
1503000000,  19.03
1504000000,  19.09
1505000000,  19.16
1506000000,  19.13
1507000000,  19.03
1508000000,  19.06
1509000000,  19.18
1510000000,  19.27
1511000000,  19.20
1512000000,  19.16
1513000000,  19.11
1514000000,  19.09
1515000000,  19.13
1516000000,  19.06
1517000000,  18.97
1518000000,  19.15
1519000000,  19.14
1520000000,  19.06
1521000000,  19.00
1522000000,  18.99
1523000000,  19.02
1524000000,  19.17
1525000000,  19.13
1526000000,  19.14
1527000000,  19.14
1528000000,  19.21
1529000000,  19.29
1530000000,  19.24
1531000000,  19.29
1532000000,  19.45
1533000000,  19.31
1534000000,  19.31
1535000000,  19.37
1536000000,  19.49
1537000000,  19.34
1538000000,  19.35
1539000000,  19.44
1540000000,  19.54
1541000000,  19.46
1542000000,  19.53
1543000000,  19.47
1544000000,  19.67
1545000000,  19.67
1546000000,  19.55
1547000000,  19.58
1548000000,  19.59
1549000000,  19.54
1550000000,  19.68
1551000000,  19.66
1552000000,  19.73
1553000000,  19.82
1554000000,  19.72
1555000000,  19.74
1556000000,  19.90
1557000000,  20.00
1558000000,  19.84
1559000000,  19.70
1560000000,  19.73
1561000000,  19.77
1562000000,  19.96
1563000000,  19.99
1564000000,  20.05
1565000000,  20.18
1566000000,  20.22
1567000000,  20.19
1568000000,  20.21
1569000000,  20.26
1570000000,  20.34
1571000000,  20.38
1572000000,  20.65
1573000000,  20.59
1574000000,  20.55
1575000000,  20.50
1576000000,  20.51
1577000000,  20.71
1578000000,  20.81
1579000000,  20.79
1580000000,  20.84
1581000000,  20.89
1582000000,  21.03
1583000000,  21.06
1584000000,  21.02
1585000000,  21.09
1586000000,  21.23
1587000000,  21.25
1588000000,  21.25
1589000000,  21.24
1590000000,  21.23
1591000000,  21.39
1592000000,  21.53
1593000000,  21.63
1594000000,  21.68
1595000000,  21.67
1596000000,  21.79
1597000000,  21.80
1598000000,  21.85
1599000000,  21.75
1600000000,  21.82
1601000000,  21.94
1602000000,  21.92
1603000000,  21.98
1604000000,  22.14
1605000000,  22.09
1606000000,  22.03
1607000000,  21.97
1608000000,  22.11
1609000000,  22.26
1610000000,  22.19
1611000000,  22.17
1612000000,  22.22
1613000000,  22.36
1614000000,  22.42
1615000000,  22.42
1616000000,  22.45
1617000000,  22.48
1618000000,  22.51
1619000000,  22.52
1620000000,  22.47
1621000000,  22.31
1622000000,  22.39
1623000000,  22.63
1624000000,  22.57
1625000000,  22.65
1626000000,  22.64
1627000000,  22.62
1628000000,  22.55
1629000000,  22.67
1630000000,  22.63
1631000000,  22.45
1632000000,  22.48
1633000000,  22.48
1634000000,  22.44
1635000000,  22.34
1636000000,  22.39
1637000000,  22.39
1638000000,  22.29
1639000000,  22.31
1640000000,  22.38
1641000000,  22.30
1642000000,  22.18
1643000000,  22.19
1644000000,  22.17
1645000000,  22.18
1646000000,  22.20
1647000000,  22.09
1648000000,  22.23
1649000000,  22.18
1650000000,  21.84
1651000000,  21.75
1652000000,  21.84
1653000000,  21.79
1654000000,  21.73
1655000000,  21.63
1656000000,  21.57
1657000000,  21.56
1658000000,  21.44
1659000000,  21.38
1660000000,  21.28
1661000000,  21.23
1662000000,  21.29
1663000000,  21.22
1664000000,  21.31
1665000000,  21.29
1666000000,  21.07
1667000000,  21.01
1668000000,  21.07
1669000000,  21.19
1670000000,  21.25
