|#SOURCE_ID|RA|DEC|NVSS_FLUX|INT_SPEC_INDX|3C_NAME|PKS_JNAME|PKS_1410_FLUX|PKS_635_FLUX|PKS_408_FLUX|PKS_SPEC_INDX 
619|568603|35.197814|11.361807|1.480852|-0.754057|No-3C|PKS-J0220+1121|1.4|0.0|4.6|-0.822274
620|568916|37.941173|13.381836|1.590779|-0.352136|No-3C|PKS-J0231+1322|1.2|0.0|2.11|-0.352668
621|569369|47.108892|4.111594|7.36723|-0.489348|3C78|PKS-J0308+0406|7.8|10.5|13.6|-0.4807
622|569686|211.704559|-1.904836|1.15593|-0.808656|No-3C|PKS-J1406-0154|1.02|2.6|3.32|-0.85313
624|570409|14.394712|-1.390563|5.40024|-0.525153|3C29|PKS-J0057-0123|5.4|0.0|10.9|-0.604411
625|570413|14.100547|-1.288607|1.38088|-0.534022|No-3C|PKS-J0056-0116|2.0|0.0|2.56|-0.687912
626|570659|14.77304|0.11427|2.555737|-0.258757|No-3C|PKS-J0059+0006|2.4|0.0|4.26|-0.292554
627|570928|17.16142|1.582976|2.678311|-0.290493|No-3C|PKS-J0108+0135|1.3|2.9|2.89|-0.280327
628|571625|29.68243|-14.218556|1.662889|-0.574837|No-3C|PKS-J0158-1413|1.5|0.0|3.42|-0.616378
629|572788|121.199893|10.256334|1.872|-1.067301|3C191|PKS-J0804+1015|2.0|0.0|7.32|-0.945678
630|574757|170.787901|5.505606|1.754905|-0.780438|3C257|PKS-J1123+0530|1.8|0.0|5.08|-0.829896
631|576602|258.461709|-32.436936|1.522916|-0.353607|No-3C|No-PKS|0.0|0.0|0.0|0.0
632|576617|256.423032|-32.32366|1.159498|-1.219436|No-3C|No-PKS|0.0|0.0|0.0|0.0
633|576885|256.941142|-30.512878|1.027755|-0.877174|No-3C|No-PKS|0.0|0.0|0.0|0.0
634|578583|75.838334|2.051252|2.335411|1.131502|No-3C|PKS-J0503+0203|2.1|0.9|0.94|0.594664
635|578653|74.966817|2.492103|2.119126|1.325806|No-3C|PKS-J0459+0229|1.89|0.0|0.0|0.0
636|578762|76.902033|3.131158|1.065518|-0.63734|No-3C|PKS-J0507+0307|0.81|1.6|2.6|-0.580073
637|579075|76.346654|4.99523|1.003306|0.015236|No-3C|PKS-J0505+0459|0.0|0.0|0.88|0.0
638|579407|287.688074|23.099795|1.160476|0.263375|No-3C|No-PKS|0.0|0.0|0.0|0.0
640|580008|80.888096|-32.856407|1.119782|-0.870281|No-3C|PKS-J0523-3251|1.2|0.0|3.6|-0.771063
641|580022|81.352025|-32.70715|1.186657|-0.751285|No-3C|PKS-J0525-3242|1.2|0.0|0.0|-0.688607
642|580830|107.583887|-3.724176|1.256326|0.54341|No-3C|No-PKS|0.0|0.0|0.0|0.0
643|581031|108.945631|-2.5171|1.445618|-0.762121|No-3C|PKS-J0715-0230|0.0|0.0|3.81|-0.796137
644|581181|78.839824|-13.637627|1.666864|-0.647008|No-3C|PKS-J0515-1338|1.2|0.0|4.67|-0.557168
645|581332|81.867644|-12.697322|1.128102|1.756318|No-3C|PKS-J0527-1241|0.0|0.0|0.0|0.0
646|581414|80.583272|-12.152839|1.039152|-0.440579|No-3C|PKS-J0522-1209|0.0|0.0|2.09|-0.576351
647|585784|171.612605|12.342988|1.108361|-0.842576|No-3C|PKS-J1126+1221|1.0|0.0|3.33|-0.84739
648|587050|222.166589|0.304931|1.678256|-0.617266|No-3C|PKS-J1448+0018|1.64|2.6|4.12|-0.755826
649|587383|59.731156|10.429467|10.722362|-0.689407|3C98|PKS-J0358+1025|11.1|0.0|27.5|-0.723317
650|587993|113.940995|-17.5968|2.986017|0.773736|No-3C|PKS-J0735-1735|2.7|0.0|3.9|-0.218403
651|589912|256.600847|-37.357684|1.003092|-1.157668|No-3C|No-PKS|0.0|0.0|0.0|0.0
652|589933|258.435233|-37.103255|1.950391|1.313416|No-3C|No-PKS|0.0|0.0|0.0|0.0
653|590132|257.327946|-35.422762|2.174384|-0.633293|No-3C|No-PKS|0.0|0.0|0.0|0.0
654|591379|19.05192|-11.604174|1.818407|-0.385642|No-3C|PKS-J0116-1136|0.0|0.0|2.52|0.0
655|594855|302.80927|-6.734412|2.623196|0.888156|No-3C|PKS-J2011-0644|0.0|0.0|1.83|0.0
656|595311|51.84628|12.143228|1.230608|-0.763585|No-3C|PKS-J0327+1208|1.1|0.0|3.62|-0.720063
657|595339|50.471276|12.3539|1.944342|-0.001714|No-3C|PKS-J0321+1221|2.0|0.0|2.69|-0.331479
659|596232|333.158231|1.880986|2.881299|-0.07774|No-3C|PKS-J2212+0152|1.88|3.9|4.62|-0.36853
660|596800|197.913742|-22.27825|5.307928|-1.042216|No-3C|PKS-J1311-2216|5.24|0.0|22.2|-0.933501
661|596850|83.711781|10.075048|1.074317|-0.766738|No-3C|PKS-J0534+1004|0.9|0.0|2.83|-0.753163
662|597420|82.735142|13.531951|1.607484|0.006754|No-3C|PKS-J0530+1331|0.0|0.0|1.02|0.0
663|598228|343.749951|-39.217672|1.201181|-0.746772|No-3C|PKS-J2254-3913|0.97|0.0|3.42|-0.766771
664|599870|19.362012|7.696932|1.56839|-0.412886|No-3C|PKS-J0117+0742|1.6|2.4|3.12|-0.422682
665|599992|19.755293|8.49849|2.729871|-0.430754|No-3C|PKS-J0119+0829|2.2|0.0|5.2|-0.578637
666|600116|21.846676|9.242133|1.750545|-0.42384|No-3C|PKS-J0127+0914|1.8|0.0|3.21|-0.530305
667|600805|204.533708|-6.453187|3.243757|-0.786172|No-3C|PKS-J1338-0627|3.25|6.85|9.74|-0.806272
668|604530|125.853029|22.384321|2.319138|-0.43224|No-3C|PKS-J0823+2223|2.3|2.7|0.0|-0.462664
669|604560|124.396286|22.619999|1.287999|-0.791358|No-3C|PKS-J0817+2237|1.2|2.6|0.0|-0.749702
670|607900|260.750491|7.300676|1.625002|-0.869653|No-3C|PKS-J1723+0718|0.0|0.0|4.87|-0.975087
671|608489|275.306457|22.853915|1.131449|-0.877689|No-3C|PKS-J1821+2251|1.1|2.2|0.0|-0.80138
672|610860|293.208672|25.984781|1.002964|-0.656152|No-3C|PKS-J1932+2558|0.9|2.3|0.0|-0.605379
673|611290|133.367711|-3.685582|1.388324|-0.753215|No-3C|PKS-J0853-0341|1.35|2.7|4.16|-0.818677
674|612575|273.129398|26.490001|1.107053|-0.891367|No-3C|PKS-J1812+2629|1.1|1.4|0.0|-0.958101
675|614466|236.53961|0.440134|1.855089|0.331042|No-3C|PKS-J1546+0026|1.47|2.2|2.13|-0.322773
677|616934|232.961119|24.045513|3.638752|-0.769584|3C321|PKS-J1531+2404|3.5|7.3|0.0|-0.725499
678|618679|243.079259|22.37097|1.431281|-0.933711|3C331|PKS-J1612+2221|1.2|3.9|0.0|-0.869991
679|619378|50.079481|-17.044335|1.003851|-0.521849|No-3C|PKS-J0320-1702|0.9|0.0|2.35|-0.605747
680|619445|52.520184|-16.647|1.214329|-0.850919|No-3C|PKS-J0330-1638|1.0|0.0|3.9|-0.872319
681|620631|351.331597|-4.960279|1.572228|-0.756944|No-3C|PKS-J2325-0458|1.5|0.0|5.43|-0.920985
682|620819|351.292632|-3.746341|1.270838|0.782743|No-3C|PKS-J2325-0344|0.0|0.0|0.0|0.0
683|621083|351.725682|-2.03739|2.362615|-0.509634|No-3C|PKS-J2326-0202|2.3|4.3|5.57|-0.755102
684|623295|239.976031|16.31063|1.013948|-0.449005|No-3C|PKS-J1559+1618|0.0|0.0|1.98|-0.589426
685|624384|127.517464|7.762437|1.435204|-0.808565|No-3C|PKS-J0830+0745|1.3|0.0|4.15|-0.758227
686|624854|130.521216|18.594901|1.27544|0.286257|No-3C|PKS-J0842+1835|1.4|0.0|0.81|-0.511271
687|625111|133.703611|20.108498|1.538981|0.329597|No-3C|PKS-J0854+2006|0.0|0.0|0.0|0.0
688|629098|336.408472|21.3018|1.84976|-0.216794|No-3C|PKS-J2225+2118|0.0|0.0|0.0|0.0
689|630395|212.549136|17.565785|1.591809|-0.731051|No-3C|PKS-J1410+1733|1.6|0.0|6.5|-0.719271
690|631670|17.35629|-34.787535|1.049176|-0.742759|No-3C|PKS-J0109-3447|1.03|0.0|3.06|-0.833245
691|633020|213.500439|9.251255|1.093979|-0.582131|No-3C|PKS-J1414+0915|1.3|0.0|2.52|-0.752902
692|635861|112.777759|-23.696854|1.074644|-0.296081|No-3C|No-PKS|0.0|0.0|0.0|0.0
693|636029|112.881628|-22.405591|1.847854|0.910363|No-3C|No-PKS|0.0|0.0|0.0|0.0
694|637381|315.42678|-13.308786|1.367889|-0.512575|No-3C|PKS-J2101-1318|1.3|0.0|3.7|-0.963747
695|637843|317.504306|-10.349513|1.219306|1.577018|No-3C|PKS-J2110-1021|0.0|0.0|0.0|0.0
696|638353|320.1857|-26.744718|1.042786|-0.761281|No-3C|PKS-J2120-2644|0.0|0.0|2.6|0.0
697|638781|16.288907|-38.183036|1.247299|-0.794395|No-3C|PKS-J0105-3811|1.21|0.0|3.87|-0.822564
698|639124|83.265914|4.098489|1.972942|-0.705767|No-3C|PKS-J0533+0405|2.1|0.0|4.62|-0.639916
699|640206|21.517759|-1.397733|2.385361|-0.449065|3C40|PKS-J0126-0120|5.2|0.0|16.4|-0.734384
700|640207|21.515801|-1.374862|3.918171|-0.350226|3C40|PKS-J0126-0120|5.2|0.0|16.4|-0.734384
701|640213|18.821264|-1.451721|1.109056|0.118474|No-3C|PKS-J0115-0127|1.38|0.6|1.11|0.088498
702|640232|19.564007|-1.341811|1.264861|-0.621828|No-3C|PKS-J0118-0120|0.9|0.0|3.47|-0.77302
703|640414|21.370133|-0.099061|1.588175|0.308105|No-3C|PKS-J0125-0005|1.77|2.18|1.2|-0.156493
704|643987|199.106047|-12.437452|1.33529|-0.757543|No-3C|PKS-J1316-1226|1.2|0.0|4.05|-0.839888
705|644976|269.629528|13.475693|2.449569|-0.726161|No-3C|PKS-J1758+1328|0.0|0.0|6.38|-0.6719
706|646910|174.794518|-13.845285|4.277684|-0.72713|No-3C|PKS-J1139-1350|4.03|8.26|10.5|-0.730629
707|647182|177.276807|-12.071335|1.7661|-0.701166|No-3C|PKS-J1149-1204|1.4|0.0|4.34|-0.856469
708|647244|175.645952|-11.696762|1.403714|-0.864341|No-3C|PKS-J1142-1141|1.3|0.0|5.14|-0.908173
709|648436|91.998922|-8.580646|1.955054|-0.176535|No-3C|PKS-J0607-0834|2.53|0.0|2.62|0.042886
710|648815|91.942074|-6.384202|4.188208|2.297391|No-3C|PKS-J0607-0623|4.3|0.0|3.0|0.324994
711|651601|207.462884|-39.380838|1.876119|-0.841046|No-3C|PKS-J1349-3922|1.76|0.0|5.84|-0.901117
712|652020|333.660846|-38.595799|1.924451|-0.247496|No-3C|PKS-J2214-3835|1.63|0.0|3.5|-0.59659
713|652048|337.44516|-38.399638|2.104059|-0.749323|No-3C|PKS-J2229-3823|2.04|0.0|8.21|-0.592623
714|652338|215.753408|19.589606|3.252422|-0.852297|No-3C|PKS-J1422+1935|3.6|0.0|10.9|-0.798432
715|652399|216.237225|20.006296|1.865609|-0.790654|No-3C|PKS-J1424+2000|1.6|1.7|0.0|-0.791216
716|653250|341.54731|-3.010011|1.162824|-0.832856|No-3C|PKS-J2246-0300|1.1|2.4|3.32|-0.834709
717|655238|271.174203|10.001787|1.00827|-0.667939|No-3C|PKS-J1804+1000|1.0|0.0|2.56|-0.757701
718|655416|271.276539|11.025598|1.288412|-1.244207|3C368|PKS-J1805+1101|1.1|0.0|6.75|-1.159147
719|655911|270.412008|13.856764|1.724951|-0.916573|No-3C|PKS-J1801+1351|2.0|0.0|5.64|-0.852765
720|656504|323.542965|-1.888103|1.722136|-0.124406|No-3C|PKS-J2134-0153|1.8|1.6|1.91|-0.054408
721|656978|324.160733|0.698443|3.508517|0.49392|No-3C|PKS-J2136+0041|3.13|0.0|1.34|0.935492
722|657980|77.548711|-12.179227|1.236594|-0.819232|No-3C|PKS-J0510-1210|0.0|0.0|3.79|-0.759344
723|658293|76.220981|-10.247801|1.527628|-0.893708|No-3C|PKS-J0504-1014|1.4|0.0|4.67|-0.93455
724|658328|77.372988|29.965452|1.064731|-0.93709|No-3C|No-PKS|0.0|0.0|0.0|0.0
725|659317|98.3042|8.221894|1.132389|-0.791575|No-3C|No-PKS|0.0|0.0|0.0|0.0
726|659869|52.490261|27.937667|1.32278|0.885166|No-3C|No-PKS|0.0|0.0|0.0|0.0
727|662137|44.44299|6.053092|5.90293|-0.569405|No-3C|PKS-J0257+0602|6.0|0.0|16.2|-0.713814
728|662166|42.762013|6.201801|1.096907|-0.771307|No-3C|PKS-J0251+0612|1.3|0.0|3.46|-0.705137
729|662229|44.295661|6.633087|1.642121|-0.70892|No-3C|PKS-J0257+0638|0.0|0.0|4.3|0.0
730|662704|44.187161|9.486227|1.430756|-0.433526|No-3C|PKS-J0256+0929|1.7|0.0|3.16|-0.429688
731|664411|3.851048|-38.076606|1.291323|-0.94975|No-3C|PKS-J0015-3804|1.32|0.0|4.87|-0.959392
733|665026|131.284703|-33.796879|2.508597|-0.443229|No-3C|PKS-J0845-3347|2.2|0.0|3.23|-0.33916
734|668553|183.700559|-1.003984|1.097836|-0.794855|No-3C|PKS-J1214-0100|0.94|0.0|2.73|-0.912035
735|673385|245.998074|-11.678659|2.726969|-0.751939|No-3C|PKS-J1623-1140|2.3|0.0|7.15|-0.703468
736|673421|245.676293|-11.482725|1.045758|-0.911766|No-3C|No-PKS|0.0|0.0|0.0|0.0
737|673466|245.082465|-11.225679|1.045823|-0.841924|No-3C|PKS-J1620-1113|0.0|0.0|2.78|0.0
738|673649|244.330107|-10.04059|1.149656|-0.891987|No-3C|PKS-J1617-1002|1.2|0.0|3.36|-0.959541
740|673755|193.670939|-29.229128|1.164229|-1.07529|No-3C|PKS-J1254-2913|0.0|0.0|4.22|-1.200816
742|675573|298.063683|2.507458|5.910742|-0.690532|3C403|PKS-J1952+0230|5.8|10.7|13.6|-0.727364
743|678016|263.743242|9.449366|1.119055|1.768127|No-3C|PKS-J1734+0926|0.0|0.0|0.0|0.0
744|679172|20.113|-15.338081|5.116396|-0.740929|No-3C|PKS-J0120-1520|4.7|0.0|13.5|-0.686017
745|679357|21.876021|-14.049192|2.640794|-0.761401|No-3C|PKS-J0127-1402|2.5|0.0|7.43|-0.807998
746|680208|112.272333|-36.662133|1.236062|0.215261|No-3C|PKS-J0729-3639|2.0|0.0|4.9|-0.39237
747|680887|44.062456|-23.41463|1.517101|-1.080189|No-3C|PKS-J0256-2324|1.5|0.0|5.87|-1.080915
748|680959|42.094768|-22.96617|1.140832|-0.552432|No-3C|PKS-J0248-2257|0.0|0.0|2.44|0.0
749|682033|250.952926|17.263528|3.792091|-0.599266|3C346|PKS-J1643+1715|3.8|0.0|8.62|-0.638234
750|682040|251.92431|17.336511|2.142556|-0.220311|No-3C|PKS-J1647+1720|1.9|0.0|3.67|-0.409803
751|683046|9.826886|3.330365|1.303711|-0.607478|No-3C|PKS-J0039+0319|1.8|3.0|3.14|-0.578487
752|683612|77.758082|-33.266619|1.012967|-0.82064|No-3C|PKS-J0511-3315|0.0|0.0|3.14|0.0
753|684070|78.367675|-30.533578|2.414791|-0.793566|No-3C|PKS-J0513-3028|2.6|0.0|8.9|-0.753435
754|684121|74.609483|-30.122312|2.660749|-0.789424|No-3C|PKS-J0458-3007|2.7|0.0|5.49|-0.790659
755|684169|294.317819|-39.967089|1.001615|0.069825|No-3C|PKS-J1937-3958|1.12|0.85|1.15|0.128635
756|684204|293.347248|-39.672896|2.510982|-0.635933|No-3C|PKS-J1933-3940|2.64|3.8|5.29|-0.66875
757|686628|22.499122|23.638694|3.01989|-0.627442|3C43|PKS-J0129+2338|3.0|6.2|0.0|-0.670145
758|686903|22.831892|25.342053|1.732865|-0.863637|No-3C|PKS-J0131+2520|1.3|3.5|0.0|-0.802113
759|687302|334.927385|-27.940635|2.083944|-0.707328|No-3C|PKS-J2219-2756|2.1|0.0|6.24|-0.547957
760|687830|28.783296|3.639802|1.228395|-0.712762|No-3C|PKS-J0155+0338|1.09|0.0|3.72|-0.766594
761|688104|29.084867|5.622315|1.062867|-0.492618|No-3C|PKS-J0156+0537|1.0|0.0|2.12|-0.755066
763|688547|278.401017|-23.298732|1.080609|-0.696525|No-3C|No-PKS|0.0|0.0|0.0|0.0
764|689108|359.380219|-11.427519|1.832643|-0.297207|No-3C|PKS-J2357-1125|2.2|0.0|2.6|-0.401873
765|689958|342.723576|-12.082009|1.035853|-0.539907|No-3C|PKS-J2250-1205|0.0|0.0|2.53|0.0
766|690493|224.853154|-16.693364|1.231296|1.697977|No-3C|PKS-J1459-1641|0.0|0.0|0.0|0.0
767|690544|222.062774|-16.340083|1.418837|-0.457902|No-3C|PKS-J1448-1620|1.2|0.0|2.42|-0.459908
768|692138|226.243108|26.016881|7.481819|-0.907212|3C310|PKS-J1504+2556|7.2|17.1|0.0|-1.013218
769|692147|228.418054|26.125025|4.367085|-0.728457|3C315|PKS-J1513+2607|4.4|6.2|0.0|-0.809101
770|692549|226.079678|28.595115|1.067764|-0.484006|No-3C|No-PKS|0.0|0.0|0.0|0.0
771|693434|303.719646|26.514365|1.213977|-1.006989|No-3C|No-PKS|0.0|0.0|0.0|0.0
773|693832|305.026778|29.704316|9.752368|-0.748724|3C410|No-PKS|0.0|0.0|0.0|0.0
774|694760|193.548616|27.625754|2.987496|-0.552427|No-3C|No-PKS|0.0|0.0|0.0|0.0
775|695925|164.289816|-37.308506|1.462369|-0.743843|No-3C|PKS-J1057-3718|1.38|0.0|3.92|-0.838591
776|696059|164.726439|-36.345759|1.120971|-0.686057|No-3C|PKS-J1058-3619|1.56|0.0|0.0|-0.762525
777|696061|164.722216|-36.343403|1.70215|-0.666735|No-3C|PKS-J1058-3619|1.56|0.0|0.0|-0.762525
778|696614|71.156016|-28.163428|6.841652|-0.860173|No-3C|PKS-J0444-2809|6.9|0.0|220.0|-0.935814
779|696621|73.311144|-28.126873|2.579496|0.085681|No-3C|PKS-J0453-2807|2.5|0.0|2.14|-0.195199
780|698960|199.911362|-0.828072|1.489167|-0.645428|No-3C|PKS-J1319-0049|1.4|3.6|3.37|-0.594311
781|699575|226.770007|-16.87507|2.745276|0.360087|No-3C|PKS-J1507-1652|2.7|0.0|2.2|-0.24534
782|701937|224.172756|-6.295138|1.237056|-0.631585|No-3C|PKS-J1456-0617|1.2|0.0|2.98|-0.643544
783|702534|349.071337|1.48061|1.186378|-0.709771|No-3C|PKS-J2316+0128|1.2|0.0|3.32|-0.878836
785|703987|231.453862|3.140673|2.038287|-0.362879|No-3C|PKS-J1525+0308|1.95|0.0|4.15|-0.534546
786|704230|230.310927|4.504828|4.176651|0.362823|No-3C|PKS-J1521+0430|4.5|0.0|3.3|-0.310011
787|705482|246.481059|-31.135772|1.743129|-0.87607|No-3C|PKS-J1625-3108|1.6|0.0|5.2|-0.771024
788|705746|86.5737|-17.431214|1.058866|-0.777562|No-3C|PKS-J0546-1725|0.8|0.0|3.3|-0.772331
789|707477|239.443802|7.153869|1.1603|-0.624699|No-3C|PKS-J1557+0709|0.0|0.0|2.75|-0.668954
790|708779|127.590462|23.390429|1.12891|-0.156419|No-3C|PKS-J0830+2323|1.0|0.0|0.0|0.0
791|710020|150.345771|-0.436095|1.234747|-0.939476|No-3C|PKS-J1001-0026|1.21|2.2|4.22|-0.80519
792|711701|273.503945|-17.946065|1.575018|1.203014|No-3C|No-PKS|0.0|0.0|0.0|0.0
793|711711|273.565968|-17.931506|11.430783|2.22717|No-3C|No-PKS|0.0|0.0|0.0|0.0
794|711752|270.908411|-17.54052|1.854796|-1.001433|No-3C|No-PKS|0.0|0.0|0.0|0.0
795|711755|273.523053|-17.476025|2.71676|1.500246|No-3C|No-PKS|0.0|0.0|0.0|0.0
796|711789|273.565795|-17.190197|1.604421|-0.744774|No-3C|No-PKS|0.0|0.0|0.0|0.0
797|711852|273.649964|-16.757809|3.367078|1.805772|No-3C|No-PKS|0.0|0.0|0.0|0.0
798|713090|109.277085|-36.363912|2.266898|-0.681557|No-3C|PKS-J0717-3621|2.2|0.0|7.1|-0.834869
799|713149|107.393247|-36.063329|1.027577|-0.664547|No-3C|PKS-J0709-3603|1.8|0.0|2.24|-0.659323
800|713153|107.361778|-36.042939|1.940259|-0.683787|No-3C|PKS-J0709-3603|1.8|0.0|2.24|-0.659323
801|713453|110.191016|-34.122247|1.114272|-0.523083|No-3C|PKS-J0720-3407|2.1|0.0|4.1|-0.611437
802|714549|189.929357|-10.391322|1.561481|-0.038549|No-3C|PKS-J1239-1023|1.85|1.84|2.06|-0.192774
803|714865|143.190895|-20.298003|1.029277|-0.878078|No-3C|PKS-J0932-2017|0.0|0.0|3.26|0.0
804|716492|25.288069|13.89114|2.77514|-0.589425|3C49|PKS-J0141+1353|2.9|0.0|6.59|-0.559698
805|717013|59.753807|14.606208|1.244994|-0.780172|No-3C|PKS-J0359+1435|1.2|0.0|3.12|-0.773902
806|717276|61.254937|16.173709|1.025066|-0.517264|No-3C|PKS-J0405+1610|0.0|0.0|2.19|-0.810491
807|719367|173.804336|-0.355427|1.302247|-0.304841|No-3C|PKS-J1135-0021|1.34|2.1|2.88|-0.499879
808|722442|6.125516|-29.480468|2.940231|-0.785892|No-3C|PKS-J0024-2928|2.6|0.0|7.83|-0.81726
809|722905|6.454869|-26.036916|8.959855|-0.269264|No-3C|PKS-J0025-2602|8.6|0.0|17.0|-0.353298
810|723019|200.562373|26.762851|1.144793|-0.66773|No-3C|PKS-J1322+2645|1.1|1.6|0.0|-0.755744
811|723446|199.769366|29.641495|1.390521|-0.402725|No-3C|No-PKS|0.0|0.0|0.0|0.0
812|723453|200.759904|29.69253|1.375071|-0.50459|No-3C|No-PKS|0.0|0.0|0.0|0.0
813|723595|167.034631|14.593257|1.384347|-0.211051|No-3C|PKS-J1108+1435|1.5|0.0|2.72|-0.470168
814|725283|293.259431|13.226368|1.049273|-0.799886|No-3C|No-PKS|0.0|0.0|0.0|0.0
815|725355|290.107552|13.92622|4.810814|1.258483|No-3C|No-PKS|0.0|0.0|0.0|0.0
816|725378|291.322148|13.988447|1.069697|-0.987417|No-3C|No-PKS|0.0|0.0|0.0|0.0
817|726006|175.070905|17.727466|1.159514|-0.539605|No-3C|PKS-J1140+1743|0.0|0.0|2.47|-0.540083
819|726599|139.524315|-12.093674|43.050743|-0.893367|3C218|PKS-J0918-1205|43.5|0.0|132.0|-0.832145
820|726953|278.484529|-39.673122|1.123916|-0.748802|No-3C|PKS-J1833-3940|1.4|0.0|3.1|-0.541576
822|729424|11.888377|-25.287421|4.865854|-0.253382|No-3C|PKS-J0047-2517|6.0|0.0|6.12|-0.474893
823|733658|223.636968|-40.209186|1.039042|-0.314996|No-3C|PKS-J1454-4012|0.0|0.0|1.4|0.0
825|733775|225.395088|-39.310168|3.004351|-0.072836|No-3C|No-PKS|0.0|0.0|0.0|0.0
826|736911|268.309512|27.014887|1.056199|-0.734676|No-3C|PKS-J1753+2700|0.8|1.3|0.0|-0.783304
827|737945|114.530806|17.705274|2.346737|0.076882|No-3C|PKS-J0738+1742|2.0|0.0|2.74|-0.209354
828|739483|79.194168|10.965017|1.260983|-0.537355|No-3C|PKS-J0516+1057|1.0|0.0|2.28|-0.634648
829|746082|197.163199|-9.842143|4.279866|-0.448365|No-3C|PKS-J1308-0950|4.26|6.92|7.84|-0.463438
830|746352|194.822279|-8.101711|1.08137|-0.711394|No-3C|PKS-J1259-0806|0.0|0.0|2.78|0.0
831|747257|245.089412|17.608055|2.006876|-0.926483|No-3C|PKS-J1620+1736|2.2|0.0|6.8|-0.896929
832|747427|242.192201|10.485569|1.405285|0.255109|No-3C|PKS-J1608+1029|1.6|0.0|2.11|-0.482862
833|747484|245.293286|10.77051|1.093672|-0.63978|No-3C|PKS-J1621+1046|0.0|0.0|2.74|-0.659872
834|748970|228.050283|15.673715|1.011915|-0.766972|No-3C|PKS-J1512+1540|0.9|0.0|2.5|-0.78834
835|749393|125.183591|18.222314|1.299452|-0.928983|No-3C|PKS-J0820+1813|1.0|0.0|4.06|-0.937372
836|750276|306.729986|15.618352|1.08288|-0.953749|No-3C|PKS-J2026+1537|0.0|0.0|3.46|-0.890132
837|753391|306.41952|-7.598095|1.3853|-0.395556|No-3C|PKS-J2025-0735|1.3|0.0|2.82|-0.540345
838|753578|309.169587|-6.484318|1.070214|-0.097083|No-3C|No-PKS|0.0|0.0|0.0|0.0
839|753827|319.151177|-20.930905|2.80623|-0.879117|No-3C|PKS-J2116-2055|2.7|0.0|9.05|-0.842142
840|754594|221.680553|27.950185|1.14227|-0.493791|No-3C|No-PKS|0.0|0.0|0.0|0.0
841|756251|159.317042|-29.567573|1.138207|0.551975|No-3C|PKS-J1037-2934|0.0|0.0|0.89|0.0
842|757824|93.390269|-25.510991|1.015018|-0.571686|No-3C|PKS-J0613-2530|1.1|0.0|2.22|-0.513195
843|759265|212.08749|23.789345|1.116746|-0.791682|No-3C|PKS-J1408+2347|1.0|0.0|0.0|-0.863769
844|759747|354.977182|-33.171007|1.318506|-0.468233|No-3C|PKS-J2339-3310|1.6|1.3|2.42|-0.207101
845|760220|358.227745|6.00912|1.091949|-0.762833|No-3C|PKS-J2352+0600|1.3|0.0|3.67|-0.770785
846|764237|9.612003|-38.996363|1.66981|-0.899593|No-3C|PKS-J0038-3859|1.67|0.0|5.8|-0.868765
847|770516|119.29595|-11.632434|1.52383|-0.386299|No-3C|No-PKS|0.0|0.0|0.0|0.0
848|771558|66.780405|-13.04851|1.126161|0.237949|No-3C|PKS-J0427-1302|1.0|0.0|1.39|-0.420876
849|772238|291.618017|-32.712489|1.23741|-0.872025|No-3C|PKS-J1926-3242|0.0|0.0|4.25|0.0
850|772643|194.336325|-33.578224|1.312432|-0.749068|No-3C|PKS-J1257-3334|0.0|0.0|3.25|-0.821589
851|772819|195.252699|-32.441204|1.460834|-0.515193|No-3C|PKS-J1301-3226|0.0|0.0|2.99|-0.647442
852|772894|194.496207|-31.920953|1.178544|0.079295|No-3C|PKS-J1257-3155|0.0|0.0|1.41|0.0
853|773119|194.344734|-30.362877|1.146877|-0.77325|No-3C|PKS-J1257-3022|1.3|0.0|3.03|-0.880638
854|773690|284.294253|-30.328223|1.671383|-0.909267|No-3C|PKS-J1857-3019|0.0|0.0|5.09|-0.872659
855|774096|175.115548|12.053017|1.504087|-0.668074|No-3C|PKS-J1140+1203|1.5|0.0|3.49|-0.72601
856|774211|177.484919|12.788524|2.551578|-0.844314|3C267|PKS-J1149+1247|2.4|0.0|6.97|-0.798964
857|774430|102.047487|-39.951119|2.681606|-0.704977|No-3C|PKS-J0648-3957|2.6|0.0|6.16|-0.763321
858|775517|82.533273|-25.058373|1.172563|1.477368|No-3C|PKS-J0530-2503|0.0|0.0|0.0|0.0
859|775621|85.781368|-24.350873|1.059372|-0.93688|No-3C|PKS-J0543-2420|1.1|0.0|3.14|-0.986066
860|775705|83.477612|-23.741572|1.345336|0.343697|No-3C|No-PKS|0.0|0.0|0.0|0.0
861|776115|90.783961|-13.169366|1.333776|-0.745035|No-3C|PKS-J0603-1310|1.2|0.0|3.79|-0.775535
862|777155|327.94129|21.503643|1.00692|-0.702572|No-3C|PKS-J2151+2130|0.8|2.1|0.0|-0.875049
863|778299|276.844046|9.312101|1.020842|-1.091963|No-3C|No-PKS|0.0|0.0|0.0|0.0
864|778964|330.485094|-33.350922|1.316292|-0.600524|No-3C|PKS-J2201-3321|0.0|0.0|2.79|-0.695224
865|779417|327.981421|-30.464925|1.256795|0.1428|No-3C|PKS-J2151-3027|0.0|0.0|0.86|0.0
866|783807|1.207003|12.81103|2.073326|-0.719157|No-3C|PKS-J0004+1248|1.88|3.92|0.0|-0.85662
